,0,1
11224,0.0,
11225,0.0,
11226,0.0,
11227,0.0,
11228,0.0,
11229,0.0,
11230,0.001389,
11231,0.002501,
11232,0.027511,
11233,0.014173,
11234,0.121439,
11235,0.111157,
11236,0.462137,
11237,0.286786,
11238,1.075726,
11239,1.524246,
11240,1.410032,
11241,1.628178,
11242,2.154787,
11243,3.389746,
11244,1.80214,
11245,2.858691,
11246,3.976101,
11247,4.521606,
11248,2.68862,
11249,5.406419,
11250,3.019036,
11251,,3.368904
11252,,5.280534
11253,,3.517855
11254,,5.858552
11255,,5.376685
11256,,1.648743
11257,,4.268167
11258,,4.364041
11259,,2.938169
11260,,0.157288
11261,,0.162012
11262,,2.466583
11263,,1.421148
11264,,0.950674
11265,,0.78366
11266,,0.728359
11267,,0.055023
11268,,0.344588
11269,,0.172294
11270,,0.01584
11271,,0.049465
11272,,0.02501
11273,,0.0
11274,,0.0
11275,,0.000278
11276,,0.000556
11277,,0.0
11278,,0.0
11279,,0.0
11280,0.0,
11281,0.0,
11282,0.0,
11283,0.0,
11284,0.0,
11285,0.0,
11286,0.0,
11287,0.0,
11288,0.0,
11289,0.0,
11290,0.001111,
11291,0.003751,
11292,0.030562,
11293,0.009446,
11294,0.115857,
11295,0.103355,
11296,0.45315,
11297,0.282003,
11298,1.098423,
11299,1.540877,
11300,1.410849,
11301,1.672154,
11302,2.189067,
11303,3.39279,
11304,1.847051,
11305,2.857401,
11306,3.889838,
11307,4.448427,
11308,2.585122,
11309,5.403765,
11310,2.948392,
11311,,3.598666
11312,,5.260263
11313,,3.588942
11314,,5.792457
11315,,5.379176
11316,,1.617142
11317,,4.209349
11318,,4.303952
11319,,2.981454
11320,,0.156977
11321,,0.159061
11322,,2.438286
11323,,1.438494
11324,,0.965062
11325,,0.785858
11326,,0.734736
11327,,0.055706
11328,,0.339654
11329,,0.196708
11330,,0.015003
11331,,0.05515
11332,,0.027645
11333,,0.0
11334,,0.0
11335,,0.000139
11336,,0.001528
11337,,0.0
11338,,0.0
11339,,0.0
11340,0.0,
11341,0.0,
11342,0.0,
11343,0.0,
11344,0.0,
11345,0.0,
11346,0.0,
11347,0.0,
11348,0.0,
11349,0.0,
11350,0.003057,
11351,0.013061,
11352,0.040572,
11353,0.044463,
11354,0.210643,
11355,0.373767,
11356,0.746144,
11357,0.697791,
11358,0.920939,
11359,1.987495,
11360,1.782131,
11361,2.154509,
11362,2.282618,
11363,2.406836,
11364,2.08448,
11365,3.482006,
11366,4.353203,
11367,5.115743,
11368,3.466444,
11369,5.898847,
11370,3.148812,
11371,,4.625538
11372,,3.734056
11373,,4.434348
11374,,5.086008
11375,,3.471446
11376,,1.406697
11377,,3.615395
11378,,3.766291
11379,,2.709462
11380,,2.903154
11381,,0.334306
11382,,1.899403
11383,,1.057385
11384,,0.751702
11385,,0.627206
11386,,0.421009
11387,,0.061414
11388,,0.223149
11389,,0.168126
11390,,0.004724
11391,,0.045575
11392,,0.001667
11393,,0.0
11394,,0.0
11395,,0.000834
11396,,0.000278
11397,,0.0
11398,,0.0
11399,,0.0
11400,0.0,
11401,0.0,
11402,0.0,
11403,0.0,
11404,0.0,
11405,0.0,
11406,0.0,
11407,0.0,
11408,0.0,
11409,0.0,
11410,0.002362,
11411,0.012086,
11412,0.040564,
11413,0.049455,
11414,0.205876,
11415,0.378412,
11416,0.763909,
11417,0.681948,
11418,0.919219,
11419,1.983608,
11420,1.763423,
11421,2.15017,
11422,2.224213,
11423,2.2645,
11424,2.115163,
11425,3.429326,
11426,4.279086,
11427,5.083976,
11428,3.54171,
11429,5.869973,
11430,3.125234,
11431,,4.539279
11432,,3.893311
11433,,4.35424
11434,,5.086476
11435,,3.473085
11436,,1.333055
11437,,3.654234
11438,,3.80482
11439,,2.71251
11440,,2.929777
11441,,0.32993
11442,,1.91526
11443,,1.063972
11444,,0.74835
11445,,0.643606
11446,,0.454817
11447,,0.071543
11448,,0.227825
11449,,0.160033
11450,,0.002778
11451,,0.03723
11452,,0.003195
11453,,0.0
11454,,0.0
11455,,0.000556
11456,,0.000417
11457,,0.0
11458,,0.0
11459,,0.0
11460,0.0,
11461,0.0,
11462,0.0,
11463,0.0,
11464,0.0,
11465,0.0,
11466,0.0,
11467,0.0,
11468,0.0,
11469,0.002223,
11470,0.003335,
11471,0.004724,
11472,0.082534,
11473,0.060581,
11474,0.213978,
11475,0.369321,
11476,0.095595,
11477,0.69918,
11478,1.48423,
11479,1.963596,
11480,1.690149,
11481,1.913575,
11482,2.241767,
11483,3.908851,
11484,2.556621,
11485,3.857163,
11486,3.847714,
11487,4.96179,
11488,3.079339,
11489,5.444491,
11490,3.760178,
11491,,4.099764
11492,,5.17021
11493,,2.732805
11494,,5.11352
11495,,2.7467
11496,,1.499514
11497,,3.638183
11498,,3.815757
11499,,2.744755
11500,,0.07781
11501,,0.101709
11502,,2.098374
11503,,1.137418
11504,,0.763096
11505,,0.61081
11506,,0.507712
11507,,0.049187
11508,,0.255106
11509,,0.149229
11510,,0.006947
11511,,0.055579
11512,,0.003335
11513,,0.001945
11514,,0.000278
11515,,0.0
11516,,0.0
11517,,0.0
11518,,0.0
11519,,0.0
11520,0.0,
11521,0.0,
11522,0.0,
11523,0.0,
11524,0.0,
11525,0.0,
11526,0.0,
11527,0.0,
11528,0.0,
11529,0.001667,
11530,0.001806,
11531,0.003056,
11532,0.084184,
11533,0.056401,
11534,0.217823,
11535,0.380774,
11536,0.101688,
11537,0.710009,
11538,1.480725,
11539,1.95374,
11540,1.672293,
11541,1.923178,
11542,2.256581,
11543,3.954574,
11544,2.434118,
11545,3.930958,
11546,3.855664,
11547,4.992429,
11548,3.234285,
11549,5.462388,
11550,3.85747,
11551,,4.235744
11552,,5.062582
11553,,2.672918
11554,,5.170383
11555,,2.68417
11556,,1.38765
11557,,3.642703
11558,,3.845662
11559,,2.738348
11560,,0.088074
11561,,0.104327
11562,,2.053622
11563,,1.10009
11564,,0.754463
11565,,0.603876
11566,,0.48913
11567,,0.03973
11568,,0.273112
11569,,0.143224
11570,,0.006112
11571,,0.054734
11572,,0.006946
11573,,0.000972
11574,,0.000139
11575,,0.0
11576,,0.0
11577,,0.000278
11578,,0.0
11579,,0.0
11580,0.0,
11581,0.0,
11582,0.0,
11583,0.0,
11584,0.0,
11585,0.0,
11586,0.0,
11587,0.0,
11588,0.000278,
11589,0.000278,
11590,0.006947,
11591,0.010282,
11592,0.053633,
11593,0.047798,
11594,0.010004,
11595,0.333194,
11596,0.704182,
11597,0.955954,
11598,1.404196,
11599,1.799083,
11600,1.684869,
11601,1.944421,
11602,2.342921,
11603,3.638738,
11604,4.262609,
11605,2.995971,
11606,3.819647,
11607,4.855634,
11608,3.206336,
11609,5.600111,
11610,5.132138,
11611,,4.431291
11612,,5.087953
11613,,2.748645
11614,,5.391413
11615,,5.05544
11616,,1.480339
11617,,3.767959
11618,,1.797693
11619,,2.987078
11620,,3.01709
11621,,0.311241
11622,,2.110602
11623,,1.219397
11624,,0.892594
11625,,0.817563
11626,,0.008337
11627,,0.077254
11628,,0.263443
11629,,0.133667
11630,,0.06725
11631,,0.041406
11632,,0.000834
11633,,0.008893
11634,,0.0
11635,,0.0
11636,,0.0
11637,,0.0
11638,,0.0
11639,,0.0
11640,0.0,
11641,0.0,
11642,0.0,
11643,0.0,
11644,0.0,
11645,0.0,
11646,0.0,
11647,0.0,
11648,0.000139,
11649,0.000139,
11650,0.00514,
11651,0.009863,
11652,0.055567,
11653,0.048343,
11654,0.008474,
11655,0.330208,
11656,0.71626,
11657,0.946725,
11658,1.397652,
11659,1.824408,
11660,1.720914,
11661,1.956797,
11662,2.359242,
11663,3.66618,
11664,4.257276,
11665,3.041606,
11666,3.861777,
11667,4.886574,
11668,3.195249,
11669,5.610335,
11670,5.280406,
11671,,4.339376
11672,,5.210669
11673,,2.779329
11674,,5.320275
11675,,5.035216
11676,,1.485171
11677,,3.810238
11678,,1.856498
11679,,2.975759
11680,,3.080781
11681,,0.323262
11682,,2.135306
11683,,1.219282
11684,,0.868792
11685,,0.780301
11686,,0.009169
11687,,0.086407
11688,,0.253664
11689,,0.135167
11690,,0.063347
11691,,0.040008
11692,,0.001528
11693,,0.006668
11694,,0.0
11695,,0.0
11696,,0.0
11697,,0.0
11698,,0.0
11699,,0.0
11700,0.0,
11701,0.0,
11702,0.0,
11703,0.0,
11704,0.0,
11705,0.0,
11706,0.0,
11707,0.0,
11708,0.0,
11709,0.0,
11710,0.000278,
11711,0.008059,
11712,0.065027,
11713,0.053633,
11714,0.213978,
11715,0.332083,
11716,0.113103,
11717,0.38127,
11718,1.423927,
11719,1.290816,
11720,1.609004,
11721,1.878838,
11722,2.105044,
11723,2.454078,
11724,2.267056,
11725,3.585105,
11726,3.243574,
11727,4.713075,
11728,3.26775,
11729,5.73878,
11730,4.207864,
11731,,4.278449
11732,,5.352786
11733,,4.12005
11734,,5.383632
11735,,4.98152
11736,,1.417535
11737,,3.77046
11738,,4.09365
11739,,2.777268
11740,,0.117827
11741,,0.477421
11742,,0.080867
11743,,1.32055
11744,,0.900931
11745,,0.829512
11746,,0.738363
11747,,0.004724
11748,,0.316243
11749,,0.183132
11750,,0.005002
11751,,0.076421
11752,,0.00528
11753,,0.003891
11754,,0.000556
11755,,0.0
11756,,0.001112
11757,,0.0
11758,,0.0
11759,,0.0
11760,0.0,
11761,0.0,
11762,0.0,
11763,0.0,
11764,0.0,
11765,0.0,
11766,0.0,
11767,0.0,
11768,0.000417,
11769,0.000417,
11770,0.001945,
11771,0.009724,
11772,0.066125,
11773,0.051677,
11774,0.213239,
11775,0.342432,
11776,0.103355,
11777,0.383552,
11778,1.452108,
11779,1.311106,
11780,1.63673,
11781,1.905536,
11782,2.093492,
11783,2.465097,
11784,2.320345,
11785,3.570883,
11786,3.272765,
11787,4.625269,
11788,3.155519,
11789,5.699521,
11790,4.345766,
11791,,4.269223
11792,,5.321109
11793,,4.137668
11794,,5.291102
11795,,4.914635
11796,,1.447107
11797,,3.794263
11798,,4.044037
11799,,2.766965
11800,,0.122664
11801,,0.493575
11802,,0.070709
11803,,1.284017
11804,,0.886296
11805,,0.839619
11806,,0.717927
11807,,0.012642
11808,,0.344516
11809,,0.193513
11810,,0.004862
11811,,0.087379
11812,,0.011947
11813,,0.005418
11814,,0.00125
11815,,0.0
11816,,0.000834
11817,,0.0
11818,,0.0
11819,,0.0
11820,0.0,
11821,0.0,
11822,0.0,
11823,0.0,
11824,0.0,
11825,0.0,
11826,0.0,
11827,0.000278,
11828,0.000278,
11829,0.001667,
11830,0.000834,
11831,0.023621,
11832,0.11227,
11833,0.160623,
11834,0.083091,
11835,0.443242,
11836,0.960683,
11837,1.230518,
11838,0.579689,
11839,1.587613,
11840,1.862729,
11841,2.261508,
11842,2.456035,
11843,2.621938,
11844,2.469652,
11845,3.834115,
11846,4.34433,
11847,4.915682,
11848,3.810494,
11849,5.495371,
11850,2.668902,
11851,,3.787707
11852,,4.626116
11853,,3.1127
11854,,5.109653
11855,,4.624448
11856,,1.320001
11857,,3.549551
11858,,3.913871
11859,,2.670014
11860,,2.915673
11861,,0.3696
11862,,1.987504
11863,,1.086291
11864,,0.781996
11865,,0.736977
11866,,0.001389
11867,,0.073642
11868,,0.28512
11869,,0.140059
11870,,0.038627
11871,,0.036404
11872,,0.020008
11873,,0.000556
11874,,0.0
11875,,0.0
11876,,0.0
11877,,0.0
11878,,0.0
11879,,0.0
11880,0.0,
11881,0.0,
11882,0.0,
11883,0.0,
11884,0.0,
11885,0.0,
11886,0.0,
11887,0.000278,
11888,0.000278,
11889,0.001667,
11890,0.000417,
11891,0.022644,
11892,0.107662,
11893,0.160867,
11894,0.083768,
11895,0.443149,
11896,0.949922,
11897,1.265683,
11898,0.618325,
11899,1.540047,
11900,1.836498,
11901,2.211716,
11902,2.427317,
11903,2.604021,
11904,2.529977,
11905,3.850255,
11906,4.356612,
11907,4.937846,
11908,3.704808,
11909,5.605764,
11910,2.530672,
11911,,3.794688
11912,,4.665566
11913,,3.181087
11914,,5.071624
11915,,4.623335
11916,,1.34181
11917,,3.576726
11918,,3.871371
11919,,2.610411
11920,,2.966875
11921,,0.382303
11922,,2.002227
11923,,1.097731
11924,,0.79489
11925,,0.747935
11926,,0.002084
11927,,0.062513
11928,,0.27867
11929,,0.147531
11930,,0.030284
11931,,0.031812
11932,,0.019449
11933,,0.000278
11934,,0.000972
11935,,0.0
11936,,0.0
11937,,0.0
11938,,0.0
11939,,0.0
11940,0.0,
11941,0.0,
11942,0.0,
11943,0.0,
11944,0.0,
11945,0.0,
11946,0.0,
11947,0.000834,
11948,0.0,
11949,0.000556,
11950,0.013617,
11951,0.000278,
11952,0.126165,
11953,0.072253,
11954,0.245938,
11955,0.293458,
11956,0.14534,
11957,1.186339,
11958,1.754914,
11959,2.189266,
11960,1.763807,
11961,2.173704,
11962,1.852178,
11963,2.581377,
11964,2.579432,
11965,3.975026,
11966,4.268763,
11967,5.073828,
11968,3.78439,
11969,5.7141,
11970,6.782333,
11971,,3.863312
11972,,5.653519
11973,,4.755081
11974,,4.894863
11975,,4.669489
11976,,1.325842
11977,,3.485651
11978,,3.888323
11979,,1.989458
11980,,0.080312
11981,,0.41212
11982,,0.050577
11983,,0.98542
11984,,0.653056
11985,,0.528558
11986,,0.455472
11987,,0.318191
11988,,0.250107
11989,,0.151453
11990,,0.000834
11991,,0.071975
11992,,0.001667
11993,,0.0
11994,,0.0
11995,,0.002501
11996,,0.000556
11997,,0.0
11998,,0.0
11999,,0.0
12000,0.0,
12001,0.0,
12002,0.0,
12003,0.0,
12004,0.0,
12005,0.0,
12006,0.000139,
12007,0.000834,
12008,0.0,
12009,0.000695,
12010,0.013892,
12011,0.002639,
12012,0.117108,
12013,0.070015,
12014,0.247692,
12015,0.297841,
12016,0.151282,
12017,1.195255,
12018,1.724395,
12019,2.170184,
12020,1.833029,
12021,2.167406,
12022,1.911935,
12023,2.632088,
12024,2.606111,
12025,3.996546,
12026,4.405938,
12027,5.074831,
12028,3.585208,
12029,5.709271,
12030,6.835206,
12031,,3.568816
12032,,5.683155
12033,,4.699612
12034,,4.927716
12035,,4.709058
12036,,1.28708
12037,,3.481019
12038,,3.854571
12039,,1.953472
12040,,0.099605
12041,,0.409393
12042,,0.044732
12043,,1.011326
12044,,0.650694
12045,,0.524834
12046,,0.454402
12047,,0.32493
12048,,0.23894
12049,,0.150588
12050,,0.000417
12051,,0.063347
12052,,0.002778
12053,,0.0
12054,,0.0
12055,,0.001389
12056,,0.001389
12057,,0.0
12058,,0.0
12059,,0.0
12060,0.0,
12061,0.0,
12062,0.0,
12063,0.0,
12064,0.0,
12065,0.0,
12066,0.0,
12067,0.0,
12068,0.0,
12069,0.000834,
12070,0.000278,
12071,0.01056,
12072,0.048076,
12073,0.024177,
12074,0.193139,
12075,0.354041,
12076,0.067251,
12077,0.942072,
12078,1.416165,
12079,1.873029,
12080,1.607081,
12081,1.805222,
12082,2.105351,
12083,2.373522,
12084,2.014201,
12085,3.55014,
12086,4.040906,
12087,4.742875,
12088,3.266128,
12089,5.317289,
12090,4.103156,
12091,,3.327544
12092,,5.124984
12093,,3.313927
12094,,5.279495
12095,,2.99101
12096,,1.395879
12097,,3.805249
12098,,0.209813
12099,,2.655032
12100,,0.093374
12101,,0.393781
12102,,2.289041
12103,,1.198016
12104,,0.827856
12105,,0.783115
12106,,0.002501
12107,,0.419625
12108,,0.330142
12109,,0.190638
12110,,0.010004
12111,,0.069752
12112,,0.0264
12113,,0.000834
12114,,0.0
12115,,0.0
12116,,0.0
12117,,0.0
12118,,0.0
12119,,0.0
12120,0.0,
12121,0.0,
12122,0.0,
12123,0.0,
12124,0.0,
12125,0.0,
12126,0.0,
12127,0.0,
12128,0.0,
12129,0.000417,
12130,0.000139,
12131,0.007224,
12132,0.046399,
12133,0.022227,
12134,0.19268,
12135,0.338406,
12136,0.082101,
12137,0.992575,
12138,1.436281,
12139,1.865263,
12140,1.627573,
12141,1.831644,
12142,2.120734,
12143,2.328418,
12144,1.911106,
12145,3.534789,
12146,4.095187,
12147,4.756024,
12148,3.295432,
12149,5.32573,
12150,4.01517,
12151,,3.333634
12152,,5.202231
12153,,3.21208
12154,,5.247519
12155,,2.958692
12156,,1.347096
12157,,3.79804
12158,,0.247414
12159,,2.650154
12160,,0.119192
12161,,0.37258
12162,,2.255763
12163,,1.118852
12164,,0.836152
12165,,0.789059
12166,,0.005001
12167,,0.415228
12168,,0.336322
12169,,0.186568
12170,,0.008474
12171,,0.064458
12172,,0.025144
12173,,0.000417
12174,,0.0
12175,,0.0
12176,,0.000695
12177,,0.0
12178,,0.0
12179,,0.0
12180,0.0,
12181,0.0,
12182,0.0,
12183,0.0,
12184,0.0,
12185,0.0,
12186,0.0,
12187,0.000278,
12188,0.0,
12189,0.003891,
12190,0.003335,
12191,0.013339,
12192,0.060305,
12193,0.048355,
12194,0.252612,
12195,0.390729,
12196,0.882614,
12197,1.188584,
12198,1.675467,
12199,1.206369,
12200,1.874166,
12201,2.267952,
12202,2.620887,
12203,1.694364,
12204,2.005614,
12205,4.366107,
12206,3.595209,
12207,5.554691,
12208,5.331814,
12209,5.930969,
12210,3.854213,
12211,,2.991885
12212,,6.129947
12213,,2.114273
12214,,4.881058
12215,,3.061361
12216,,1.177468
12217,,3.479324
12218,,3.451812
12219,,1.432025
12220,,2.610605
12221,,0.082537
12222,,1.652957
12223,,0.887061
12224,,0.555803
12225,,0.378224
12226,,0.249277
12227,,0.197866
12228,,0.121165
12229,,0.057803
12230,,0.001945
12231,,0.013061
12232,,0.00139
12233,,0.000556
12234,,0.0
12235,,0.0
12236,,0.0
12237,,0.0
12238,,0.0
12239,,0.0
12240,0.0,
12241,0.0,
12242,0.0,
12243,0.0,
12244,0.0,
12245,0.0,
12246,0.0,
12247,0.000139,
12248,0.0,
12249,0.002917,
12250,0.002223,
12251,0.012086,
12252,0.063208,
12253,0.044037,
12254,0.248249,
12255,0.407034,
12256,0.882,
12257,1.167201,
12258,1.690511,
12259,1.190401,
12260,1.859298,
12261,2.229101,
12262,2.63558,
12263,1.781225,
12264,1.955847,
12265,4.37888,
12266,3.551198,
12267,5.557055,
12268,5.111263,
12269,5.939223,
12270,3.765411,
12271,,3.011218
12272,,6.093145
12273,,2.047395
12274,,4.896077
12275,,3.127632
12276,,1.187483
12277,,3.475209
12278,,3.521469
12279,,1.379053
12280,,2.623077
12281,,0.094326
12282,,1.652447
12283,,0.902976
12284,,0.556511
12285,,0.376888
12286,,0.258946
12287,,0.211574
12288,,0.12725
12289,,0.049455
12290,,0.002501
12291,,0.015003
12292,,0.002778
12293,,0.00125
12294,,0.0
12295,,0.0
12296,,0.0
12297,,0.0
12298,,0.0
12299,,0.0
12300,0.0,
12301,0.0,
12302,0.0,
12303,0.0,
12304,0.0,
12305,0.0,
12306,0.0,
12307,0.0,
12308,0.0,
12309,0.0,
12310,0.00139,
12311,0.011116,
12312,0.040851,
12313,0.095042,
12314,0.122277,
12315,0.31514,
12316,0.581092,
12317,0.780069,
12318,1.141341,
12319,1.231936,
12320,1.467319,
12321,1.769953,
12322,2.116218,
12323,3.543241,
12324,1.553468,
12325,3.495165,
12326,3.104991,
12327,4.701256,
12328,3.177245,
12329,4.944142,
12330,4.193253,
12331,,3.777234
12332,,4.890229
12333,,2.461094
12334,,5.570809
12335,,3.238662
12336,,1.699922
12337,,3.962039
12338,,0.970709
12339,,3.038851
12340,,3.126945
12341,,0.447421
12342,,2.253779
12343,,1.318642
12344,,0.928746
12345,,0.724767
12346,,0.645843
12347,,0.049744
12348,,0.2754
12349,,0.194253
12350,,0.00667
12351,,0.054191
12352,,0.003335
12353,,0.005002
12354,,0.0
12355,,0.000278
12356,,0.0
12357,,0.0
12358,,0.0
12359,,0.0
12360,0.0,
12361,0.0,
12362,0.0,
12363,0.0,
12364,0.0,
12365,0.0,
12366,0.0,
12367,0.0,
12368,0.0,
12369,0.0,
12370,0.000695,
12371,0.009863,
12372,0.042926,
12373,0.093632,
12374,0.133363,
12375,0.319099,
12376,0.597911,
12377,0.796427,
12378,1.177067,
12379,1.223327,
12380,1.490192,
12381,1.714964,
12382,2.13992,
12383,3.516754,
12384,1.547705,
12385,3.443543,
12386,3.019699,
12387,4.693126,
12388,3.113747,
12389,4.983469,
12390,4.136336,
12391,,3.584824
12392,,4.816348
12393,,2.542232
12394,,5.57096
12395,,3.126667
12396,,1.671899
12397,,4.03548
12398,,0.972299
12399,,3.067626
12400,,3.099161
12401,,0.44107
12402,,2.157007
12403,,1.280562
12404,,0.926595
12405,,0.730579
12406,,0.642504
12407,,0.052234
12408,,0.300067
12409,,0.183513
12410,,0.006946
12411,,0.051817
12412,,0.003056
12413,,0.004862
12414,,0.0
12415,,0.000139
12416,,0.000278
12417,,0.0
12418,,0.0
12419,,0.0
12420,0.0,
12421,0.0,
12422,0.0,
12423,0.0,
12424,0.0,
12425,0.0,
12426,0.0,
12427,0.004168,
12428,0.002779,
12429,0.011116,
12430,0.019175,
12431,0.055024,
12432,0.235657,
12433,0.098098,
12434,0.325974,
12435,0.279843,
12436,1.390599,
12437,0.437966,
12438,1.026831,
12439,1.509261,
12440,2.321277,
12441,2.519696,
12442,2.750351,
12443,4.59031,
12444,2.581945,
12445,4.544735,
12446,4.978532,
12447,5.624366,
12448,5.551557,
12449,6.805152,
12450,6.471675,
12451,,3.642957
12452,,5.548222
12453,,1.948339
12454,,4.473593
12455,,3.252511
12456,,0.907335
12457,,2.937932
12458,,3.31615
12459,,2.170379
12460,,2.481346
12461,,0.040295
12462,,1.558727
12463,,0.836471
12464,,0.541066
12465,,0.348483
12466,,0.223152
12467,,0.199808
12468,,0.107268
12469,,0.038906
12470,,0.022232
12471,,0.00528
12472,,0.001112
12473,,0.0
12474,,0.0
12475,,0.0
12476,,0.0
12477,,0.0
12478,,0.0
12479,,0.0
12480,0.0,
12481,0.0,
12482,0.0,
12483,0.0,
12484,0.0,
12485,0.0,
12486,0.0,
12487,0.004862,
12488,0.003195,
12489,0.008196,
12490,0.020699,
12491,0.053206,
12492,0.229773,
12493,0.105301,
12494,0.335491,
12495,0.283118,
12496,1.43129,
12497,0.425372,
12498,1.045371,
12499,1.515892,
12500,2.333991,
12501,2.551122,
12502,2.744499,
12503,4.558652,
12504,2.610441,
12505,4.481135,
12506,5.016393,
12507,5.612636,
12508,5.531646,
12509,6.80304,
12510,6.446294,
12511,,3.571488
12512,,5.522894
12513,,1.970021
12514,,4.485858
12515,,3.224883
12516,,0.932707
12517,,2.931624
12518,,3.344493
12519,,2.110608
12520,,2.476939
12521,,0.046121
12522,,1.535341
12523,,0.803651
12524,,0.545538
12525,,0.371194
12526,,0.235747
12527,,0.198377
12528,,0.108774
12529,,0.039175
12530,,0.018893
12531,,0.006946
12532,,0.001528
12533,,0.0
12534,,0.0
12535,,0.0
12536,,0.0
12537,,0.0
12538,,0.0
12539,,0.0
12540,0.0,
12541,0.0,
12542,0.0,
12543,0.0,
12544,0.0,
12545,0.0,
12546,0.0,
12547,0.00139,
12548,0.002779,
12549,0.001112,
12550,0.012506,
12551,0.032792,
12552,0.122277,
12553,0.074478,
12554,0.331258,
12555,0.428246,
12556,1.04741,
12557,0.886783,
12558,0.870109,
12559,2.282125,
12560,1.935305,
12561,2.171799,
12562,2.004502,
12563,4.113217,
12564,2.702034,
12565,4.080425,
12566,4.452257,
12567,5.076145,
12568,4.967486,
12569,6.189695,
12570,6.984215,
12571,,3.580202
12572,,6.101045
12573,,2.699533
12574,,4.934693
12575,,3.714151
12576,,1.401734
12577,,3.292574
12578,,3.664128
12579,,2.505836
12580,,2.821532
12581,,0.375723
12582,,1.810527
12583,,1.091874
12584,,0.662795
12585,,0.485771
12586,,0.003613
12587,,0.322643
12588,,0.250667
12589,,0.11783
12590,,0.0
12591,,0.035016
12592,,0.016952
12593,,0.0
12594,,0.000834
12595,,0.000278
12596,,0.0
12597,,0.0
12598,,0.0
12599,,0.0
12600,0.0,
12601,0.0,
12602,0.0,
12603,0.0,
12604,0.0,
12605,0.0,
12606,0.0,
12607,0.001528,
12608,0.002084,
12609,0.002084,
12610,0.022505,
12611,0.030007,
12612,0.12225,
12613,0.068765,
12614,0.329935,
12615,0.413009,
12616,0.98925,
12617,0.829631,
12618,0.856164,
12619,2.253423,
12620,1.908067,
12621,2.199383,
12622,1.998643,
12623,4.114813,
12624,2.692132,
12625,4.09592,
12626,4.369592,
12627,5.102535,
12628,4.843032,
12629,6.195836,
12630,7.041581,
12631,,3.49648
12632,,6.127904
12633,,2.604613
12634,,4.997372
12635,,3.66749
12636,,1.429349
12637,,3.393401
12638,,3.694718
12639,,2.532235
12640,,2.85189
12641,,0.388559
12642,,1.827772
12643,,1.066489
12644,,0.652647
12645,,0.500946
12646,,0.003195
12647,,0.322572
12648,,0.229218
12649,,0.11572
12650,,0.000139
12651,,0.034869
12652,,0.016115
12653,,0.001806
12654,,0.000417
12655,,0.000417
12656,,0.0
12657,,0.0
12658,,0.0
12659,,0.0
12660,0.0,
12661,0.0,
12662,0.0,
12663,0.0,
12664,0.0,
12665,0.0,
12666,0.001112,
12667,0.001667,
12668,0.006114,
12669,0.010838,
12670,0.010282,
12671,0.039184,
12672,0.188418,
12673,0.097544,
12674,0.052524,
12675,0.617777,
12676,1.152462,
12677,0.679472,
12678,0.954873,
12679,2.499178,
12680,1.973664,
12681,2.296031,
12682,2.788752,
12683,4.001797,
12684,2.41942,
12685,4.02125,
12686,3.44627,
12687,5.371857,
12688,3.878964,
12689,6.24725,
12690,6.817228,
12691,,4.459781
12692,,5.754251
12693,,5.238464
12694,,4.722398
12695,,3.53103
12696,,1.145792
12697,,3.277305
12698,,3.621348
12699,,1.220826
12700,,2.732894
12701,,0.081148
12702,,0.043631
12703,,0.89568
12704,,0.632228
12705,,0.501058
12706,,0.342098
12707,,0.241219
12708,,0.177302
12709,,0.075867
12710,,0.007781
12711,,0.023066
12712,,0.0
12713,,0.000278
12714,,0.0
12715,,0.0
12716,,0.0
12717,,0.0
12718,,0.0
12719,,0.0
12720,0.0,
12721,0.0,
12722,0.0,
12723,0.0,
12724,0.0,
12725,0.0,
12726,0.000695,
12727,0.002084,
12728,0.004584,
12729,0.008196,
12730,0.014725,
12731,0.03723,
12732,0.180179,
12733,0.092798,
12734,0.06432,
12735,0.604023,
12736,1.165398,
12737,0.705435,
12738,0.896032,
12739,2.479023,
12740,2.021838,
12741,2.34566,
12742,2.838131,
12743,3.965881,
12744,2.322877,
12745,3.921288,
12746,3.446738,
12747,5.364525,
12748,3.818626,
12749,6.287647,
12750,6.814848,
12751,,4.328462
12752,,5.784063
12753,,5.303262
12754,,4.620332
12755,,3.523839
12756,,1.139559
12757,,3.305179
12758,,3.649005
12759,,1.23708
12760,,2.739359
12761,,0.090715
12762,,0.049594
12763,,0.882279
12764,,0.625278
12765,,0.51053
12766,,0.336186
12767,,0.24825
12768,,0.157396
12769,,0.070293
12770,,0.010419
12771,,0.018615
12772,,0.0
12773,,0.000972
12774,,0.0
12775,,0.0
12776,,0.0
12777,,0.0
12778,,0.0
12779,,0.0
12780,0.0,
12781,0.0,
12782,0.0,
12783,0.0,
12784,0.0,
12785,0.0,
12786,0.0,
12787,0.000834,
12788,0.001667,
12789,0.004724,
12790,0.018341,
12791,0.036405,
12792,0.179524,
12793,0.080869,
12794,0.238995,
12795,0.592486,
12796,0.20398,
12797,0.785905,
12798,2.0259,
12799,2.567252,
12800,2.17958,
12801,2.416074,
12802,2.976879,
12803,3.020231,
12804,2.332703,
12805,3.983993,
12806,3.637728,
12807,5.470209,
12808,3.805858,
12809,6.609048,
12810,6.412572,
12811,,3.532959
12812,,5.701145
12813,,3.319809
12814,,4.488662
12815,,4.127946
12816,,1.145787
12817,,3.179469
